,pred_class,true_class
101731,0.2611716261236676,1
101877,0.2611594034784337,1
109674,0.26114370713904445,1
46622,0.26101546036517376,1
89315,0.2606181352927946,1
139,0.2603311349723708,0
124459,0.26030346891980327,1
31366,0.26020261888600743,1
116485,0.2600387087330588,1
49137,0.25983662974924493,1
18611,0.2593439088195609,0
109970,0.2592784906610089,1
18896,0.2591844511023183,0
44815,0.25909516799778015,1
98947,0.2590939346873536,0
18951,0.2590937732178125,1
67296,0.2590369297305129,1
86182,0.2590150220386098,1
113298,0.25895961596497746,0
32607,0.25893707831032986,0
112892,0.2588502348909087,0
109306,0.2586658365444606,1
66146,0.25853331808594926,0
108152,0.2585150846783204,1
70453,0.2584880599160339,1
96743,0.2584491330835302,1
113705,0.25842756618961155,0
96927,0.2582368231655091,1
88170,0.2582362281200149,1
71888,0.25820066376883277,1
58172,0.2580725384708596,0
48611,0.25781344787715854,0
11246,0.2577295886128116,0
18324,0.25757320716527077,1
8820,0.2575035352971361,1
96732,0.25749394403676235,1
23010,0.2574527780814613,1
52518,0.25744971290413726,1
87549,0.2573233119376533,1
126711,0.2572856598866975,1
75598,0.2570262443807043,0
55435,0.25672829530221947,1
126378,0.2566567550565422,0
23000,0.2565634271341823,1
95860,0.2563770853261207,0
62995,0.25625717707100804,1
40819,0.2562523999201677,1
51230,0.2561847775118494,1
35086,0.2561240009461395,0
92685,0.2560604106579823,0
74097,0.2560517203347506,0
83074,0.25602457628489433,0
48053,0.2559693507929053,0
14540,0.2556286413507469,0
39962,0.2556220906166185,0
29695,0.255607581145982,0
33215,0.2555376411153723,0
56344,0.25552376253280346,0
59294,0.2554843356879264,1
82644,0.2554285465722558,1
105588,0.25519617084160817,1
127006,0.2551676923919629,1
68310,0.2551423863024184,0
79132,0.25507020170297556,1
13095,0.25496494068685166,1
13126,0.2546985534028353,0
95653,0.2545721630645155,0
6253,0.2545521439799642,0
120563,0.25447835557411946,0
50239,0.25438889961927497,1
74886,0.2542296135120165,0
735,0.2541485562719106,0
69371,0.2537495375315665,1
91684,0.2536746924113146,0
19808,0.25345419274309594,1
11144,0.2533149468550476,1
51626,0.2533023392577532,1
90531,0.25316571119769593,0
117450,0.2529831379208095,1
125902,0.25287499672991587,1
89139,0.2527324959805922,1
122775,0.25270205073950364,0
23905,0.2526622145986829,0
1098,0.25263342135721933,1
81214,0.2525760214751321,1
16396,0.2525641596190835,1
18343,0.2525094907303052,1
19842,0.2523147442527689,1
64783,0.25229986588144665,1
88005,0.2522594510943222,0
123604,0.25217267761686535,0
38016,0.2520250758500108,0
49375,0.25193624951151555,1
3514,0.2517469708589697,1
114410,0.2517225219932211,0
56682,0.2516755489933809,0
124615,0.2516751580494981,1
86059,0.25150877895729107,0
34188,0.2514120537004055,1
16236,0.2510245114407967,0
57536,0.2508863016405569,1
4040,0.2508540734400929,1
102050,0.25075179720806606,0
119963,0.2507064225262237,0
69210,0.250588378934973,1
60736,0.25058478085146324,0
110944,0.2505305021480878,0
126906,0.25052482615422694,0
11297,0.25050522526622243,0
19223,0.25042373279842045,0
55438,0.2503887418026113,1
40673,0.25031944528740974,1
123903,0.2503163141495688,1
76324,0.2502893068589628,0
63445,0.25022119944813687,0
14880,0.24990449643275997,1
105463,0.2497502374967434,0
51197,0.24974191292904202,0
13634,0.24962624518974594,1
37649,0.24953395740897993,0
42563,0.24948012194563482,0
8006,0.2493300013330382,0
66760,0.24929369672501275,0
87184,0.2492886159646954,1
27491,0.2491003819271842,1
9470,0.24908517432076852,0
17181,0.24907147799668963,1
107525,0.24904593708366884,1
26146,0.24901426896197112,0
108146,0.24891436306076634,0
107215,0.24891111629409626,1
113216,0.24889767128870538,0
41890,0.24882882330118755,1
50946,0.24879826488851908,0
72850,0.24875669678645762,1
112009,0.24870151540029803,1
68630,0.24856910428460177,0
111549,0.24851506609822735,0
75653,0.24840586400149497,0
24212,0.24839279921322407,1
37786,0.24836589310474322,1
33059,0.24831472714231992,1
13602,0.24816773816983587,1
30612,0.2481542523498368,0
62961,0.2481349466802225,1
85529,0.24812502876134626,1
128301,0.24809484202408502,1
63784,0.24807355090817457,1
79399,0.24802389726921092,1
128694,0.24799650765082015,1
115360,0.247990896428556,1
85174,0.24786621607247752,0
66508,0.2477612879385595,0
24435,0.2476547794621753,0
22223,0.2475884798460635,0
118828,0.2475079764102048,1
65904,0.2474199847690307,1
126704,0.2473728780180212,0
58449,0.24732437670807567,0
74274,0.24725179424716365,1
67059,0.24717925930134704,1
116807,0.2471442772051337,1
10797,0.2470414084415656,1
90444,0.2469335854232476,0
43033,0.24688715972764394,1
49964,0.2467429016104186,1
13146,0.2466489834948379,0
69006,0.24646459934518647,1
108517,0.24636136461353986,1
110351,0.2463012323561709,1
30338,0.24623485269033446,1
76698,0.24615100153100858,1
100694,0.24590434142857073,1
42532,0.24585949546146763,1
9533,0.24580140756286945,1
122422,0.24566248077680333,1
128576,0.245653610434429,0
52902,0.24565225949384406,1
5093,0.2456352208182099,1
19885,0.24562840062108662,1
7137,0.24546167893233764,0
70041,0.2454615707973975,1
128581,0.2454313421410261,1
1234,0.24514670871545552,1
75997,0.2450997463959712,0
99223,0.24504680056589795,1
77519,0.24486942743654413,1
11631,0.24485878402785474,0
82519,0.24480821672953793,1
53968,0.2447560886083144,1
127396,0.24468638981547716,0
100538,0.24460244741031453,1
39900,0.24458161764956504,1
97842,0.24454645993854274,1
85457,0.24436416326611612,1
38521,0.24428711399068104,1
7669,0.24427355090437336,1
66698,0.24410979802894614,0
62639,0.24393537711769128,0
114569,0.24384228207435893,0
52019,0.24379000760483086,1
104854,0.24373840445410905,0
5236,0.24366685099367127,1
26947,0.24360108180009252,1
10637,0.2434806922653581,1
85796,0.24346696606247484,1
89213,0.24344940967778234,0
37830,0.24344632806575156,1
101015,0.2433686741986076,0
2159,0.24332306112440885,1
107075,0.2432525733443176,1
53523,0.24324959150784375,1
100155,0.24317435180601651,1
126122,0.24310443771783494,0
115961,0.24295261559450285,1
55025,0.24294896908476632,0
88509,0.24277246271856812,1
19824,0.24270392045432135,1
61518,0.24267190662819652,1
74166,0.24266742359572238,1
53558,0.24238305460665902,0
25530,0.24235280706327023,1
100521,0.24219482041794702,1
54200,0.24185071829766475,1
30576,0.24169199950140288,1
53481,0.24162595539028087,1
68647,0.2413621800882116,0
52633,0.2412566584636199,0
19449,0.2411763943100568,1
129062,0.2409284597879147,1
116230,0.24091573484560977,1
12931,0.24077280927408717,0
121215,0.24072008075259274,1
35944,0.24053278255711447,1
122505,0.24033056489329127,1
112812,0.24032565003634374,1
27368,0.2402406235292829,1
30872,0.23999962192781035,1
12823,0.2399063711898073,0
14194,0.23961575661778092,1
88240,0.2396014635092545,1
118067,0.23949403766399946,0
89070,0.23946153200926254,0
111777,0.23939781507967736,1
39216,0.23932385212419244,1
56107,0.2393163611584803,1
122910,0.23923008716596386,1
30479,0.2391883389960884,1
49130,0.23916527868885687,1
95607,0.2391323151645076,0
7647,0.23903652243311932,0
55997,0.23896203420480186,1
116718,0.23893187991152837,0
96892,0.23889864468402655,0
93838,0.238780222796046,1
23600,0.23868433156412083,1
94690,0.23865644490925195,1
65142,0.23851841036850638,1
38941,0.23847049037388937,1
88661,0.238452264454039,1
129035,0.238450976518458,1
19408,0.23836220027629185,1
79606,0.23832434550613424,1
22228,0.23827131699646828,1
80388,0.23817865785133047,1
21918,0.23814356381062682,0
77204,0.23813511457779402,1
94500,0.23812952432783865,1
94994,0.23789295299562718,1
61725,0.23781913370889896,1
29332,0.23779907472839235,0
106378,0.2377676715364463,0
73655,0.23767776798085094,0
115605,0.23738900291219495,1
89672,0.23738018071210013,1
3116,0.23734509347281627,1
31924,0.23725003587530133,1
28596,0.2372396597592377,1
20896,0.237159215139609,1
130280,0.237142244210127,0
72461,0.2371065820066766,1
125379,0.23709661499035178,1
37422,0.23701629182388234,0
76114,0.2369458111322057,0
39074,0.23690278871875892,1
102531,0.23680436638417954,0
85418,0.2367593103136214,1
95123,0.23672041365204974,1
73002,0.23646762240401029,1
27180,0.23640581865947788,1
99915,0.23639481329719533,0
60396,0.2363234026763833,1
57351,0.23631674130532873,0
44866,0.23629386275267733,1
71953,0.23622245406665882,0
33017,0.23621261439646588,1
119457,0.23618989211533753,1
112041,0.23591973476156675,1
108356,0.23588076008141937,0
63243,0.23583496331013987,1
15734,0.23581083559319543,0
69470,0.23573970376349065,1
104244,0.23572078880230446,1
114686,0.2356501546725237,0
43380,0.23552343063556738,1
101889,0.23548726728492755,1
45614,0.23528830946962986,1
49064,0.2352826600801745,1
20687,0.2352100603530711,1
18515,0.23515291471093558,1
54714,0.23503941045072188,1
7841,0.23469503947047016,1
120320,0.23441437885146305,0
50073,0.23431223878590315,0
28473,0.23430134890811624,1
81840,0.23422337938884766,1
121596,0.23419601874404544,1
99426,0.23413594334473542,1
10834,0.234129971309227,1
15120,0.2341003824620466,1
113854,0.23382240132045082,1
12920,0.2337984962209362,1
74450,0.2337886755081541,1
98313,0.23376996371028788,1
20047,0.23374982396992453,0
64949,0.23361807068024573,0
109302,0.2335583591046205,0
52704,0.23351131329241726,0
69576,0.2334810200252478,0
46465,0.2334462239472239,1
45019,0.23339843718039074,1
2902,0.23338329852377077,1
44963,0.2333512346153937,1
57106,0.23334504197713504,0
78675,0.23320632865017554,0
113190,0.2331536821884496,1
52137,0.23299147807203002,1
3349,0.2329086973761186,1
73484,0.23284392415413876,1
113845,0.23283123832016359,1
96359,0.23281609697275954,1
120295,0.2327441785038366,1
73324,0.23268591356878043,1
28152,0.23263339675760455,1
61834,0.23238010574000137,1
108907,0.2323288828421249,1
45699,0.23220823454866144,1
126539,0.23220368580170336,1
103185,0.23205862837501282,1
84985,0.23185805193354425,0
56375,0.23148051975342052,0
8157,0.23147405991936046,1
28621,0.23143422611509337,1
26475,0.23138940401214234,1
33860,0.23135428825590665,1
76145,0.23133048334301343,1
14024,0.23128750353494115,0
5456,0.2312294035957417,0
20258,0.2311518711003743,0
30683,0.2310594748917831,1
80028,0.23098944864808782,0
98638,0.2309735893853106,1
89263,0.23077888084070478,1
3684,0.23074776645746903,1
13639,0.23067973498931976,1
23260,0.23055040376258337,1
71396,0.23054853718528698,1
8191,0.23038175242250983,1
62328,0.23022624869440989,1
118636,0.23019938331737252,1
72896,0.23017814884389298,0
128147,0.23008515792903828,1
664,0.230056408152051,1
23410,0.22993303171958127,1
77522,0.22977738690321786,1
107780,0.22972375769617312,1
70352,0.22968444988395104,1
121900,0.22962594400722208,1
68604,0.22936747172280209,1
122605,0.2292706470758222,0
86686,0.2292412523015929,1
10035,0.22913334150640483,1
109666,0.22904322164958751,1
92308,0.22900442648920508,1
26455,0.22886260137360728,1
128777,0.22885258470924166,1
121843,0.22879819247030703,0
121650,0.22868494826327662,1
121195,0.22865112365420812,1
42171,0.22862063564614757,1
55247,0.22858355452173545,1
43876,0.22855118826835447,1
27671,0.2284510401482751,1
98361,0.22794399849480979,1
121463,0.22791222386742285,1
50652,0.2278277058911728,1
59729,0.2277074695722034,1
86759,0.22769983812356678,1
28121,0.2275507602628923,1
118396,0.22754373141896633,1
101569,0.2274821001176639,1
111565,0.2273804740630311,0
101801,0.22720393637520492,1
62242,0.22696769908265269,1
122313,0.22690679428887078,1
24858,0.22677048176514022,1
26614,0.22673566657374966,1
130107,0.22672457905077179,1
23374,0.22659545839488465,1
75812,0.22657404951174295,1
126669,0.2264470457888231,1
64042,0.22634823165842208,1
55782,0.2262840882200222,1
117547,0.2262061041251061,0
60577,0.22609369581349645,0
4852,0.22586996943820944,1
106913,0.22584351434437375,1
61241,0.22578383675977698,1
103395,0.22577648372664122,1
53420,0.22559685521615108,1
97516,0.2255341725376442,1
46838,0.2255121523357897,1
73436,0.22547230498328008,1
128418,0.22545541200057226,1
80865,0.2254304648329471,1
99722,0.22524711855218812,0
70984,0.22512016549599445,0
10544,0.22509019779945333,1
84847,0.22508744724366314,1
25286,0.22504736443553774,1
61663,0.22502414857873643,1
53007,0.224687424387293,1
2568,0.224678951613119,1
11396,0.2242447960024793,1
7090,0.2240709443660179,1
88061,0.22406766911333292,1
117954,0.22386484436556306,1
56087,0.22384378596558907,1
78524,0.22381492694946525,0
5055,0.22380650081030465,1
76878,0.22373091647424528,0
124290,0.2237168789314685,0
12686,0.2236926300285144,1
69690,0.22368327809372268,1
107298,0.2236363620665795,0
67473,0.22356935238366313,1
116454,0.22337337457713416,1
43580,0.22310967574254978,1
81541,0.2229131661871475,0
18952,0.22241701564549984,1
39975,0.2224165345077391,1
118017,0.22238367383956137,1
55692,0.22211975679725174,1
66955,0.2218509795212317,1
36195,0.22138456379245916,0
82679,0.22138285477127106,1
50349,0.22133140461455153,0
26253,0.220925483042237,1
66835,0.22058494182564067,1
120974,0.22022381435612853,0
39868,0.22016097162479153,1
28505,0.22014906534939685,0
80557,0.21992595003058452,0
9795,0.21991431003710885,1
37209,0.2196687080103525,1
26483,0.2194059678967106,1
45458,0.2188049066356995,0
11474,0.21877051021678703,1
66375,0.21860670529879442,0
119671,0.21853333916783033,1
26559,0.21844543835776267,0
126942,0.21837429365180414,0
119259,0.2183534200241193,0
845,0.21820670300113804,1
122000,0.21783501099886626,0
64137,0.21660958819346082,0
71399,0.2163642938336637,0
3043,0.2163206450054425,0
26695,0.21619776982731273,0
10181,0.21600994686350047,1
18553,0.2151892589880681,0
24626,0.21460722328244858,1
109951,0.21365481178357656,1
18745,0.21363504573904707,0
130936,0.21363331732316376,1
20419,0.2135340330961848,0
65271,0.21325914405286867,1
114548,0.21324537806560198,1
3814,0.21323680390492444,1
105484,0.21306632223580854,0
9215,0.21274469112954392,1
20484,0.2123320109293116,0
90750,0.21232748664232654,1
91502,0.21221961279929238,1
71907,0.21211561930512587,0
117607,0.2121139118623214,1
46261,0.21172896289683102,0
39480,0.21113169553512587,0
10886,0.2110984330394298,1
120154,0.210471479721029,0
36161,0.21022748599916102,0
88974,0.20974719778877868,0
13461,0.20961202877295596,0
10780,0.2095899764349393,1
125428,0.20918204789546102,1
46887,0.20866604471808262,1
76544,0.20849470773871762,0
14264,0.20847567425742722,0
108911,0.208346543880332,0
17185,0.20785139389699367,0
50072,0.20779376635361102,0
39281,0.20775088676096765,0
111345,0.20748682271548788,1
127971,0.2072135595319752,0
34932,0.20686559652329262,1
57190,0.2065581619357367,0
27271,0.20648439945350314,0
35859,0.20622158659908807,1
112411,0.20608086036853632,0
90149,0.2060513218101185,1
3067,0.20577655439645806,0
36539,0.205712394789031,0
3794,0.20496276248226508,0
51650,0.20346772167217894,0
24302,0.20341858969255475,0
109117,0.20333680250957376,1
97191,0.2032255001094617,0
95690,0.20320955488714829,0
38745,0.20301081381096867,0
22968,0.20234962232563436,1
49180,0.20234543533644464,1
83101,0.20232088303158127,0
113295,0.2022545882538803,0
41358,0.2022278788087495,1
38977,0.20218680375761755,1
21508,0.20171262772347623,0
13581,0.20158755784166077,0
778,0.20103246892736526,0
3978,0.2009143765059972,1
29428,0.20065158708350475,0
105924,0.20002417154066926,0
67844,0.19998534400355295,0
6429,0.19960203589337538,1
111255,0.19938950466343744,0
53593,0.19885827800518002,0
37509,0.19855176693972784,0
54687,0.19818919787785855,0
97355,0.19612715241716716,1
48441,0.1959704675392499,1
4646,0.19546138706463398,0
62136,0.1952887651169569,1
52101,0.19494048159899044,0
24264,0.19414176243068818,0
54032,0.19412770323651143,1
14963,0.19381956767168124,0
88778,0.193736073507463,0
31730,0.19358406328158967,0
70172,0.19298344657565297,1
21255,0.1915841141188981,0
60949,0.1908163077558268,0
60137,0.19081440528838975,0
88361,0.19068016313610542,1
107849,0.19014991449874,1
108763,0.18966449365457755,0
64154,0.1883080655667514,1
39013,0.18829304374711456,1
97765,0.18774102359619008,0
22565,0.18694756482444014,0
45109,0.1863203007867892,0
78286,0.18616552219320584,1
92470,0.18606514462244014,1
126525,0.18588130435817632,1
24842,0.18575929333122834,0
47062,0.18549897500660026,0
55378,0.18527080765571205,1
21737,0.18484815294666954,1
28669,0.18448267667019835,0
99327,0.18425457067435386,1
122506,0.1842341112810732,0
116137,0.1841682232118569,0
7109,0.18386438611825318,0
110507,0.1837849810960433,0
13671,0.18354631532302013,0
49257,0.1833629636617016,0
120775,0.1832626857773566,1
126289,0.18293728785165958,0
63208,0.18293452428110962,1
116675,0.18272356405929752,0
112944,0.18265951387403456,0
69032,0.18255210013385775,1
110871,0.18233360218440453,1
25868,0.18211508574060617,0
32193,0.18205158648120243,1
111847,0.18188456815406553,1
46227,0.18178313786383185,1
55262,0.18177486236900722,0
94895,0.18135339388289912,0
91806,0.18120690942478165,1
18661,0.1811597566292097,1
113526,0.18114696445125253,1
77502,0.18103043428568263,1
59743,0.1810304082625429,0
51218,0.18079204781553415,0
85670,0.18075277297338918,1
55682,0.18071849088417985,0
37610,0.180696454677927,1
22474,0.18066637387104018,0
7728,0.18052765191713496,0
84142,0.18051638043971996,1
58853,0.18050555606874946,1
21887,0.18050533869522437,1
130090,0.1804502333447711,0
99729,0.18044380766591628,0
9651,0.18043613863826372,0
90905,0.18038126132000384,1
28283,0.180357403215241,0
62321,0.18023573774353085,1
22919,0.18022550248927313,1
96973,0.18018936783537756,0
70822,0.1800473260349784,0
36213,0.17999695136843533,0
125316,0.17999224263278465,0
101210,0.1799112666333299,0
34883,0.179608492521513,1
79053,0.17958127934749304,0
73594,0.1794881628107235,1
110312,0.17924136845407757,1
110237,0.17920617704316663,0
70933,0.1791510251507596,0
16112,0.17914139305079196,0
103869,0.17908930751942426,1
87966,0.17893433606590983,1
693,0.1788752396289891,0
6014,0.1786893133595198,0
103181,0.17856795439392054,1
84974,0.17844760906570334,1
89415,0.17827185952254462,1
15960,0.17824489842792343,0
97351,0.17824037975080537,1
114033,0.17815044933926602,1
50294,0.1781454834212382,0
9721,0.17807492641043204,0
9476,0.1780697980664946,0
47869,0.17803234869814555,0
91416,0.17797376840494233,1
100706,0.17793023126964644,1
27812,0.17787603637693244,0
87163,0.1778614758737579,1
12710,0.17779559298528239,0
46351,0.1777689641009224,1
62976,0.17762326770215875,0
48246,0.17759349624435697,1
17375,0.17756059684588937,1
53132,0.17753255149712915,1
73764,0.17750047681523487,0
50699,0.17748936883573696,0
4569,0.17748548232904302,0
115485,0.1774582331531486,0
130831,0.1774119864633153,0
8832,0.17738107301943493,0
117016,0.1772126233373975,1
125854,0.17721172496963178,1
13491,0.17719413632102987,1
9742,0.1771334499032313,1
60313,0.1770732859884505,1
125447,0.17704375473842374,1
115380,0.17698930826143072,0
95409,0.17696095401491185,0
7877,0.1768909019339714,1
56159,0.17686962107925874,1
113164,0.176802658216822,0
81807,0.17676232789205115,0
78353,0.1767433224507793,0
101422,0.1767406941035299,1
95967,0.17670845615830003,1
92983,0.1766579098063494,0
129514,0.17664885876984965,1
6096,0.17663754433566803,1
106034,0.17662346135547913,0
31170,0.17648119415469213,0
76107,0.17643132344919554,1
115937,0.1764268153302074,0
31840,0.1763189827761873,1
34971,0.17631412121538845,1
105207,0.17628179877206934,1
116129,0.17625285917432348,1
95269,0.1762481730531795,0
74561,0.17624563855812786,1
432,0.17619230990176502,1
120937,0.17618251413395633,1
98450,0.17615146384942537,0
103317,0.17609414445478658,0
110028,0.17605357996898038,1
35021,0.17599102765506022,0
104644,0.17598111118076984,1
67524,0.17594982114137486,0
23074,0.17594774474186567,0
114901,0.17592999746628593,1
59117,0.17589996327705706,1
88803,0.17585184059393552,1
53358,0.17582741703351426,1
30008,0.17579462296114437,1
71437,0.1757930977505407,1
62183,0.1757636790522332,0
92813,0.17575033480240196,0
49988,0.1757233691522931,1
78386,0.17569104722123655,1
36800,0.17567897222729906,0
35612,0.17564078517192303,1
50082,0.17564055784185514,1
72220,0.17563445287550272,0
73466,0.17561652391712976,0
121512,0.1755929579078703,0
75642,0.17556373570317235,0
59953,0.17554491023539093,0
40778,0.17549427014884086,1
101248,0.17545945723498357,1
95011,0.17544405189956044,0
68176,0.17541685633194062,1
113274,0.17539193192547567,1
35299,0.17528042477140723,1
87214,0.1751922644789576,1
130594,0.17511389147933928,1
104164,0.1750873757901908,1
94052,0.17505929912317125,1
27983,0.1750419003580934,1
83658,0.17497972986947843,1
67271,0.17493894502945703,1
13398,0.17490982302518476,1
42282,0.17490072615222668,1
69825,0.1748910156589246,1
115951,0.1748193934516086,0
108788,0.17475524355393296,0
99673,0.17471174646694915,1
18841,0.17468818532611163,1
101523,0.1746175876910471,1
122835,0.17457557463499587,1
14624,0.17456799663659037,1
60018,0.1745640290959555,0
71060,0.1745073332399967,1
20982,0.17449910214261302,0
87617,0.17448831140449172,0
7416,0.17446965018382835,0
92732,0.1744523602856894,0
9283,0.17442530365888562,1
107203,0.17437150745060595,1
30835,0.1743213744824214,0
109081,0.17429850908946778,1
113419,0.17425703388002808,1
60300,0.17425610787659382,0
21011,0.174251751368887,0
86763,0.17424514247479064,0
79040,0.17422860102898088,0
129985,0.17422589086308451,0
116383,0.17421332556345695,0
88137,0.17412758078319976,0
64471,0.1741061380318247,1
120018,0.17403255876798493,1
50743,0.17402176764521254,0
118499,0.17400677205429574,1
116566,0.17400673201921926,1
17480,0.17398600444050813,1
23050,0.1739809280997611,0
125484,0.17392943620064608,1
100764,0.17392514219052646,1
50376,0.17388949641558593,0
80891,0.1738756655047602,1
77320,0.17386908972940496,1
40607,0.17384096462108586,1
88834,0.17383683277819018,1
96788,0.17380107942545955,1
40577,0.1737948484665425,1
87903,0.173762644338436,0
101840,0.17372342808885458,1
118927,0.17370564975103983,1
83077,0.17369796786610728,1
11736,0.1736539617842526,1
48938,0.17365321600024508,1
36646,0.17361246856310938,1
80480,0.17358331154658788,1
128177,0.17356832315175852,1
115294,0.17355351081781353,0
89240,0.17353808688119096,1
86509,0.1735015404966588,0
7135,0.17349811667143514,0
118232,0.17348829535740903,1
97166,0.1734866993587549,1
92115,0.17342842830041136,1
42701,0.17341497993409302,0
57212,0.17338024149932485,0
113738,0.173368622504559,1
86638,0.17329373603678142,0
49705,0.1732874970886403,1
12631,0.17322873717499784,0
3,0.17322844907329185,0
119464,0.17321028346399442,1
118489,0.17316947365117819,0
63419,0.17316656407748904,1
22923,0.17312038883069814,0
65965,0.17311132132313442,0
73107,0.1731031641974857,1
107459,0.17303438710971222,0
27372,0.17299287965151833,0
21892,0.17298152530028213,1
51635,0.17296809911509003,0
87672,0.17294808459221647,0
80725,0.17294042352990702,0
112333,0.17292499019726235,1
81454,0.172916084444443,1
83944,0.1729046507106035,1
44931,0.17289003341612438,1
84918,0.17288017986034127,1
7623,0.1728617174050792,1
43303,0.17284109248363802,0
31788,0.17283195768266707,0
49585,0.1728279482423051,0
40484,0.17281595748007983,0
124629,0.17277537203853907,1
29552,0.17277320652124073,0
64212,0.17277060896532917,0
40810,0.17275616870312727,1
95842,0.17275301329071677,1
92482,0.17274326955543984,1
33370,0.17272752729260235,0
47187,0.1727203932059609,1
49944,0.17271633528044522,0
27202,0.17268884942694251,1
68298,0.17268672333634497,0
116793,0.1726734847012031,0
26861,0.17266603160361346,1
113842,0.17265817344733933,1
89178,0.1726568069416926,0
111276,0.17264842437995656,1
100799,0.17260730486852358,0
65986,0.17260022324193777,0
67295,0.1725730228352705,0
55358,0.17256752238510917,0
53022,0.17255861289841337,0
14722,0.17253806100823021,1
83269,0.17252815826828766,0
25232,0.1725205015577468,0
120181,0.17250043619671093,0
59247,0.1724902801336982,1
99675,0.17244895898216014,1
99033,0.1724152710696943,0
124989,0.17237228725787182,1
7717,0.17233970461810683,0
