,pred_class,true_class
83580,0.34106864670723286,1
89597,0.3410356891314718,0
30405,0.3410201434617109,1
10674,0.34091445459846303,1
61979,0.340873418371948,0
73701,0.34077401643214583,0
546,0.3407474136136853,1
98382,0.3406936541684699,1
75492,0.3406914444647589,0
60683,0.34065645527874155,1
106109,0.34049060897911637,1
15570,0.34047753265232095,1
120651,0.3404098504318787,1
31198,0.3401273731989547,1
17561,0.3400745276355379,1
40189,0.33986794758139116,1
126101,0.3398119785452413,1
77247,0.33969722856254664,0
36764,0.3396189381427846,1
126538,0.3394638891502642,1
14355,0.33939780017650045,1
97115,0.33924123629517755,0
68869,0.33917514523202064,1
67565,0.3391093726339412,0
94950,0.33909636201419197,0
102126,0.33896902821318137,0
112915,0.33881092898645143,0
58230,0.3387567434682683,1
26400,0.33862265789382034,1
129110,0.33861832089659255,1
105349,0.33853532960959687,1
938,0.33852613634775053,0
49905,0.3384918035932408,0
50292,0.33848599576624505,0
58051,0.3384191394948194,0
86914,0.33837985201253784,0
25506,0.3381117861455249,0
107160,0.3380994702274999,0
49107,0.3380724939322831,1
111653,0.3379737844571706,0
67300,0.337954244230092,0
13771,0.33784944462436955,1
75452,0.3377419559918517,1
100242,0.3377098443390544,0
54388,0.3374838708203628,1
108972,0.3372710440743194,0
110532,0.33705494322940216,0
5388,0.3370358509649551,1
50575,0.3369996340235135,0
27854,0.336977269778943,0
10454,0.33696451870304023,1
56435,0.3369438458876567,0
128429,0.33674151899045657,0
34569,0.3365638989861467,1
62332,0.3365499539448914,1
20829,0.33652150125462255,1
16443,0.33649475816662167,0
41435,0.33645183112915084,0
126127,0.33642074500900193,0
45461,0.33635750613897203,1
89413,0.3363265971913617,1
38364,0.3362717720548746,0
15846,0.3362633459038126,0
41870,0.3361918413795089,0
35548,0.33604739482256235,0
62643,0.3359559100262681,0
86929,0.335840717105723,0
57186,0.3358167664368999,0
71113,0.33577568623954296,0
44651,0.33575843299038566,0
69041,0.33569008142378953,0
52583,0.3354861828511383,0
14821,0.3353638400989669,1
19712,0.33524975951181857,0
115202,0.3352285415080666,1
13434,0.3352109049884165,0
84392,0.3351471462609481,0
92960,0.33510751836999386,0
12039,0.335090435550986,1
38768,0.3350895889773286,0
20458,0.33505410940875324,1
55896,0.3349870906095459,1
27667,0.3349311477073857,0
17866,0.3349287764975866,0
114563,0.3348562417508159,1
61104,0.334845397169977,0
124420,0.33479396381102233,1
107725,0.33472690031613417,1
96316,0.33456298430199854,0
99767,0.33451693102119734,0
69851,0.33447300498042043,1
103834,0.3344172809461095,0
45883,0.3341195161461858,1
62285,0.3340728418246207,0
13952,0.3340701403583356,0
45590,0.333978987149673,0
16828,0.3339610345304834,0
44144,0.3338938077855653,0
77659,0.3338653162929171,0
58138,0.33381983810015803,0
71892,0.3337903858447353,1
90289,0.3337616298693273,0
70273,0.3337177143371642,1
33509,0.3337024720987157,0
105612,0.33364881215215614,1
43771,0.3336162688504198,0
114063,0.33355703725600316,1
57653,0.33355563098569013,0
7803,0.3334728765453255,0
111905,0.33344929916018773,1
77227,0.3334299759449273,1
31489,0.33341278148583087,0
14344,0.33339765968838203,0
105814,0.3333336050097859,0
122090,0.333317332948793,0
75272,0.33325038393221684,0
55477,0.33309714619896347,0
3539,0.3330088580861762,1
94139,0.3328729462912152,0
37478,0.33263329211332815,0
56218,0.33261686773342103,0
120591,0.33260714438306294,0
106585,0.3325512721704965,1
12165,0.33245352276744083,0
50255,0.33243807751446436,1
90928,0.3323836371489165,0
23544,0.332321712284097,1
112742,0.33231671527142265,0
20181,0.3322909815241351,0
50201,0.332263769553442,1
72848,0.3322525630212398,0
112326,0.3322250651959294,0
122030,0.33222171766719766,1
104759,0.3321782293957961,0
117452,0.3321245620131194,1
26099,0.3321035882029197,0
96819,0.3320737352044874,1
34250,0.33200896844943056,0
15392,0.33199890940020377,0
9760,0.3319481227277162,0
115312,0.3319205589066974,0
91025,0.3318902758204355,1
36530,0.3318477054534417,0
34019,0.3318408460234227,0
25685,0.33182196596377644,1
3052,0.33179545485530004,1
40970,0.33160617629958977,0
10378,0.33154845319060816,0
97796,0.33152301603164724,1
78940,0.33146071924823883,0
119303,0.3314463803470729,0
39051,0.33144330678391665,0
51904,0.3313671033559499,0
59592,0.3313091235633674,0
104442,0.33115362138763565,1
64473,0.33114582701694745,0
44019,0.331003308997895,0
71066,0.33099055951324124,1
8703,0.330849088945525,0
5822,0.33083026951322814,0
81049,0.33083005521800735,0
104259,0.330757971568705,0
40601,0.3307433655271287,0
43876,0.33073544851480885,0
113497,0.3307351920473112,1
84129,0.3307345615792364,0
89393,0.33055600663475243,0
101455,0.33051449565299174,0
100954,0.33031169242964925,0
34182,0.3301712100693469,0
129324,0.33007316030760253,0
111669,0.3300020768446403,0
90433,0.329982134498049,0
895,0.3298438295116608,1
102171,0.3297926823995441,0
67781,0.32971618075960607,1
88295,0.3297080582722548,0
79776,0.329703993282894,0
118369,0.32958922842660476,0
79266,0.32955039860369434,1
38149,0.32954903521659573,1
72605,0.32953137878750943,1
124146,0.32951460529997223,0
4842,0.3295093215564429,1
16205,0.329502863767953,0
51285,0.32950224525246724,0
128047,0.3293515666403389,0
110110,0.3293498852500178,0
53297,0.32933568686663883,0
91141,0.32932366393735923,0
31474,0.32928898163432524,1
20375,0.3292290945789468,1
77072,0.32921003840574836,0
13757,0.3290231695552313,0
88633,0.3289285197715872,0
44837,0.32889987913105684,0
41839,0.3286508062829863,0
48144,0.3285758325363323,0
31341,0.3284828055386047,0
15357,0.3284610902570028,1
73833,0.3284520119527868,1
87837,0.328449061599531,1
7718,0.3283749344460988,0
21340,0.3283637904786284,0
70398,0.3283530855883652,0
113359,0.3283270533593682,0
55538,0.3282343762892387,0
66984,0.328095178426267,0
33123,0.3280480481016225,1
117563,0.32793034756952083,0
57379,0.3278927352583209,1
34003,0.3277590385471894,0
110724,0.32773497145589076,0
53079,0.32757206392598615,0
40617,0.32755946818063386,0
91088,0.3275452892905577,0
11585,0.3274467505141695,0
74787,0.3274121699090051,0
24493,0.32735768035586,0
60147,0.3273526520419995,1
29596,0.32731305140480155,0
33616,0.32727494716242617,0
57362,0.3272374880926714,1
87507,0.3272364878989389,0
56411,0.3272328892191771,0
54016,0.32719207984290855,0
60806,0.32718737419810356,0
30812,0.3271049075625884,0
3834,0.32704983390196285,0
78600,0.32702766457535976,0
64125,0.3269503351345796,0
118432,0.32691370711030104,0
80506,0.326881408616023,0
20674,0.32686518664018455,0
99304,0.32683265127709926,1
114116,0.3268180310320546,1
56983,0.3267930473127573,0
62604,0.3267764934679713,1
34445,0.32674531358895587,0
103659,0.32673783050385385,0
6466,0.32672122124346814,0
116317,0.32668673608722226,0
66751,0.3265832150402704,0
126974,0.32651823004979363,1
40651,0.3265101333554563,0
60878,0.3264810617886018,0
69080,0.3264718093663959,0
86969,0.326418519679195,0
124319,0.32635175135638345,0
53062,0.32630157722617587,0
20616,0.32629249948373906,0
17583,0.32628284528249346,1
55702,0.3262488278767622,0
5226,0.3262087561701751,0
25057,0.3261973141324485,0
33486,0.3261452814357251,0
81540,0.32609002070383386,0
93823,0.3260502655683675,1
122935,0.3260496782165207,0
53728,0.3260205295097508,0
94662,0.32600267229407814,1
59729,0.32592005491905435,0
21012,0.32592000422155476,0
108762,0.32591092970953583,0
19256,0.32586143942575807,1
105256,0.32582186610714176,0
32076,0.3257662873305997,1
122306,0.3257355841014657,0
45978,0.3257220713886156,0
102511,0.32570714804244627,1
93318,0.3257048733676769,0
77466,0.325687769153475,0
59327,0.3256001710752524,0
116062,0.32545738066263896,0
109389,0.3254179733477902,0
49377,0.3253699444323142,0
41610,0.3252980877014498,0
69443,0.32524173290457786,1
41758,0.3251899530883463,1
121296,0.32515089855883755,0
6799,0.32512871956410255,0
77195,0.32510589153012526,0
64931,0.3250701436189107,0
18690,0.32506041533617114,0
128692,0.32503261855659293,0
55299,0.32501434455651235,0
100279,0.32497460796467226,1
106455,0.3249260947138375,0
21965,0.3249126136115132,0
32484,0.32485099018140035,0
108485,0.3248422066451032,1
68005,0.3248274552211338,0
97978,0.3247978300790767,0
70103,0.32478671451192803,1
71257,0.32469829562260266,0
34478,0.3246819851318924,0
36568,0.32467807696045775,0
120360,0.32452768587332637,0
3755,0.3244583930506315,0
125675,0.32443533874903563,1
74914,0.3244350046400044,1
60118,0.3244286609427797,0
108680,0.32440027081608847,0
123471,0.3243952302359939,0
123274,0.32429815288103153,0
23609,0.3242599831849125,0
96332,0.3242464210289637,1
87041,0.324229521381905,0
43227,0.32421011740886857,0
129356,0.32419359184909863,0
10682,0.3241926921621983,0
115960,0.32418463290437055,0
76964,0.32409565214122976,1
55576,0.32401482347812166,0
84311,0.32399706963458774,0
94945,0.32394046841191004,0
101331,0.32388822641815135,0
68841,0.3238841061099866,1
124389,0.32387421291035157,0
70142,0.3238557110470972,0
1312,0.32385350062929436,0
35955,0.323841036044809,1
128176,0.3238222719612115,0
128190,0.32381337396472426,0
123106,0.32374293798690806,1
118144,0.3236927275539677,0
79791,0.3236273383924593,1
125441,0.32349846363230655,0
111490,0.32344548020214847,0
112427,0.323404527920115,1
72569,0.3234015151018741,0
63858,0.32336765233882575,0
97183,0.32335123092093776,0
109073,0.32330294637932727,0
65500,0.32329333162790075,0
93803,0.3232741971938039,0
69167,0.32326090286811676,0
42540,0.32325384666047574,1
2676,0.3232289355590545,0
48116,0.3231506764191511,1
41639,0.32313326140229914,0
38854,0.3230972052361605,0
9106,0.32302917532796294,0
57855,0.3229825311436369,0
61516,0.32298182781455403,0
92796,0.32291332247583904,0
47688,0.3229085081831045,0
10076,0.32287782481422106,0
67263,0.3228551963445321,0
26508,0.3227335788134136,0
55077,0.322731049211439,1
26914,0.32271927188860705,0
56828,0.3226396212292895,0
113614,0.3226371689963128,0
70819,0.3226144910190229,0
123565,0.32260454273297556,0
109835,0.3225896731816101,0
5804,0.3225749721628385,1
101949,0.32252702566841757,0
49706,0.32250247705348434,0
87726,0.32249196353057763,0
56600,0.32246919662925305,0
18643,0.3224623790988602,1
51161,0.3224558084811855,0
47452,0.32245185322879044,0
126529,0.3224009875978163,0
101815,0.3223415037171575,0
28651,0.32233384481433064,1
94191,0.3222841195689008,0
61351,0.3222744298245065,0
107086,0.3222134634168196,0
67624,0.3222053938035887,1
67661,0.32220004507830696,0
1826,0.32218788397738923,0
73132,0.3221722275109654,0
123459,0.32215934065439067,0
54218,0.32212490941421523,0
93930,0.32211355514582246,0
32656,0.32210506963225316,0
23328,0.3220956845023911,0
45560,0.3220788919985232,0
34502,0.32204040829444147,0
34433,0.3219784915939692,0
15138,0.3219702994723385,0
78906,0.3219630564873128,0
99934,0.32188582391649934,0
40603,0.3218731171364287,0
76822,0.3218631360455385,0
67650,0.32185951010513014,0
105306,0.32185175534207433,1
114727,0.32179226227481567,0
104179,0.3217914638426404,0
6040,0.32178986872684084,0
38597,0.3217685031813676,0
22395,0.32175999092055585,0
30370,0.32168127245757294,0
110838,0.3216229277735602,1
63165,0.3215827811448567,0
7853,0.32154134101180004,0
49723,0.32148857535669784,0
34363,0.32143218810984064,0
107552,0.32142025542959685,0
55705,0.3214104666447064,0
10861,0.3213976840754775,0
50615,0.3213832527851486,0
81315,0.32134200845417393,0
112258,0.3213282250655025,0
47490,0.32129851705555373,0
86396,0.32127626558183336,0
99974,0.32123752811634465,0
74719,0.3212272673050493,0
89624,0.3211920162138048,0
112304,0.3211222517414508,0
109833,0.32111080444066675,0
114809,0.32106598552522336,0
17202,0.3210297462930441,0
79464,0.3210272348113062,0
19824,0.3210041501617302,0
49409,0.3209856808002512,0
60644,0.32098558058531107,1
107926,0.3209463879853788,0
108673,0.32089813049940374,0
35355,0.32088059999602886,0
126718,0.32082836199024284,0
64589,0.3208128325782024,0
60387,0.320794542705805,0
123211,0.32075800972229246,1
50410,0.32073975100092333,0
60206,0.32072707442855386,1
88485,0.32072704189736595,0
72946,0.32071012247772857,0
109408,0.3207008112927932,0
123199,0.32064986443409993,0
78895,0.32055739612146145,0
32867,0.32055132753222076,0
27463,0.32054161673998127,0
2025,0.3205376114367853,0
119359,0.32051014880742656,0
22246,0.3204692380490914,0
86677,0.32037428207654794,0
64269,0.3203224383027998,1
88567,0.3203124377822966,0
83797,0.32030584824918573,0
25890,0.32023853553641596,1
8913,0.32022899132912863,0
2899,0.32022742469902804,0
101245,0.3202212590394149,1
82537,0.3202170349877827,0
83016,0.3202157023539774,0
55589,0.32012981891871134,0
61983,0.32007912657532284,0
93751,0.32005752590562825,0
116434,0.32004917015409606,0
4673,0.3200174317265148,1
85957,0.3199270702502858,0
124733,0.31992442533417575,0
70164,0.3199117548438241,1
63015,0.3198992625524209,0
27701,0.3198978232538491,0
114675,0.31983072469086293,0
88718,0.3198086672268759,1
28771,0.3197428385340864,0
124145,0.3197294559975303,0
81599,0.3197212162007968,1
39643,0.31970243414801325,0
112812,0.3196964205272026,0
78556,0.3196851407081215,0
67170,0.3196769036325705,0
93852,0.3196322847162693,0
53331,0.31959862296134267,0
44326,0.31957268430345764,0
23876,0.31956500230665713,0
30038,0.31955403916441316,0
31173,0.3195422516824956,0
41399,0.3195412659457949,0
27763,0.3195150537802554,0
127800,0.3195031493303596,0
15478,0.31947560579168005,0
8510,0.3194277526086828,0
105878,0.31941193771647103,1
78125,0.3193778066729564,0
13169,0.31937363077101233,0
45663,0.31937080139303176,0
123681,0.31935840186921954,0
43282,0.3193468840238143,0
92541,0.3192842192552488,0
24254,0.3192538868095608,0
28373,0.31919999279955474,0
67399,0.31918703064521026,0
34602,0.31918576793238024,0
52882,0.31914167201150373,0
40190,0.31911751821324014,0
48390,0.31909612733339193,1
31375,0.3190912330238321,0
18707,0.31905882512018835,0
32909,0.31905865559663016,1
44013,0.31899222163299923,1
50065,0.31898775554633596,0
116155,0.31893667158970607,0
24091,0.31893562650046847,0
113605,0.3188337272110351,1
103539,0.3188101892921179,0
88713,0.31874570446555534,0
61354,0.31866805815186705,0
34699,0.31866371220217365,0
118709,0.3186514794348277,1
89789,0.3186432762762587,0
97907,0.3186277848110009,0
115008,0.3185790438871592,0
75089,0.3185017773576984,0
66929,0.31847551261638773,0
103048,0.31846476180610084,1
105737,0.31844264608915157,0
18517,0.3183978252124029,0
84012,0.31839206615681226,1
41285,0.31836825427975557,0
95847,0.31830839075263767,0
13603,0.3183071596636101,0
86328,0.31825498132078167,0
8130,0.3182305576020257,0
44251,0.31821633084264883,0
84448,0.31821088394928976,0
2150,0.3181990263246177,0
36889,0.3181469324750485,0
110073,0.31811049332134156,0
9147,0.318095909310486,0
46974,0.3180767425541455,1
66567,0.31804728027399654,0
73173,0.31799584582962587,0
121974,0.3179910262255252,0
88751,0.3179755195959457,0
80282,0.31792577113147513,1
124385,0.3179175485796553,0
86853,0.3178676202714702,0
4214,0.3178406152752908,1
46870,0.3177995121063651,1
112302,0.3177841653629506,1
46969,0.3177475494343557,0
73512,0.31765843660879256,0
2496,0.3176293960480423,0
122199,0.31761226717370866,0
64965,0.3176113890636334,0
110318,0.31755385641480705,0
344,0.3175099577875573,0
32277,0.3174892220390983,0
51994,0.31741566307151836,0
58273,0.3174068915594528,0
96908,0.31739533932714487,0
29393,0.3173946514325719,0
92050,0.31736450269366084,1
31452,0.31734830540602343,0
5229,0.31730576255079207,0
91363,0.3172880612296706,0
51922,0.3172874344605202,0
43702,0.3172870253039843,0
127638,0.3172402449130736,0
1158,0.3172335042564773,0
84280,0.31713764311119463,0
22832,0.317134450189836,1
8336,0.3170978550603513,0
44891,0.3170969904817808,0
56888,0.31705912520859003,0
102257,0.31702080522698495,0
21847,0.31701120138709377,0
11126,0.31700105731810313,0
83476,0.31694957121349576,0
2164,0.3169494175306793,0
27001,0.31694940792688536,1
59664,0.31693545358167813,0
13627,0.3169075012182113,0
19518,0.31688479809824294,0
61033,0.316872142475736,0
89355,0.3168650729678974,0
55219,0.3168336064198024,0
127193,0.3167858701937545,0
129548,0.31677344468424173,0
105867,0.31671588218140023,0
128990,0.31670911740597296,0
83787,0.3167032320937149,0
27912,0.3166471114611157,0
61119,0.3166087612111939,0
70554,0.31658276575857863,0
115456,0.3165771195513733,0
121593,0.31655927785575766,0
50977,0.3165146517045433,0
47031,0.3164403777690008,0
128183,0.3164329653671923,0
119935,0.3164156634800337,0
130389,0.3164079094554324,0
28312,0.31639240044710926,0
15759,0.31638035427708716,0
98317,0.31636646529946383,0
667,0.3163382828317843,0
83791,0.3163039467335697,0
87004,0.3162785417759104,0
107032,0.31625589034148477,0
29439,0.31621676843455865,0
107761,0.31620965211048213,0
29756,0.31620388719200293,0
62250,0.3162006504023107,0
71541,0.31614883424738105,0
64270,0.3161138428742333,0
76887,0.31606766284295024,0
15059,0.3160631376241485,0
